payment_id,invoice_id,customer_id,payment_date,payment_amount,payment_mode,days_to_pay,on_time_flag
2231,INV-02589,CUS-0139,2023-05-14,4134.52,RTGS,45,True
2232,INV-02590,CUS-0140,2022-10-16,102440.89,CHEQUE,26,True
2233,INV-02591,CUS-0148,2023-08-21,23550.25,NEFT,70,False
2234,INV-02592,CUS-0160,2023-09-12,1884.77,ONLINE,42,True
2235,INV-02593,CUS-0045,2023-12-14,4631.04,ONLINE,59,True
2236,INV-02594,CUS-0420,2022-05-24,5304.61,ONLINE,44,True
2237,INV-02595,CUS-0415,2023-10-06,19333.67,ONLINE,30,True
2238,INV-02596,CUS-0003,2022-08-28,3558.09,ONLINE,61,False
2239,INV-02597,CUS-0418,2023-10-19,96392.95,CHEQUE,25,True
2240,INV-02598,CUS-0125,2023-06-14,811.21,CHEQUE,44,True
2241,INV-02599,CUS-0354,2024-04-30,9823.68,RTGS,31,False
2242,INV-02600,CUS-0331,2023-07-15,2771.26,CHEQUE,55,True
2243,INV-02601,CUS-0318,2023-07-15,5589.78,ONLINE,57,True
2244,INV-02602,CUS-0163,2022-10-02,3621.16,CHEQUE,60,True
2245,INV-02604,CUS-0291,2023-12-12,53019.35,ONLINE,59,True
2246,INV-02605,CUS-0472,2022-12-31,776.72,RTGS,28,True
2247,INV-02606,CUS-0117,2022-05-22,2243.63,RTGS,35,False
2248,INV-02608,CUS-0187,2024-03-01,2816.7,CHEQUE,29,True
2249,INV-02609,CUS-0482,2022-10-24,223.87,CHEQUE,58,True
2250,INV-02610,CUS-0241,2022-09-11,1070.92,RTGS,56,True
2251,INV-02611,CUS-0135,2023-12-06,27593.45,NEFT,38,False
2252,INV-02612,CUS-0386,2024-03-26,784.92,CHEQUE,56,True
2253,INV-02613,CUS-0219,2023-05-11,1563.55,ONLINE,81,False
2254,INV-02614,CUS-0236,2023-04-14,64084.69,CHEQUE,78,False
2255,INV-02615,CUS-0098,2024-04-18,981.15,RTGS,25,True
2256,INV-02616,CUS-0154,2023-05-21,2467.31,NEFT,58,True
2257,INV-02618,CUS-0459,2022-10-01,3502.78,CHEQUE,26,True
2258,INV-02619,CUS-0176,2024-04-08,12635.4,ONLINE,45,True
2259,INV-02620,CUS-0120,2024-02-10,6510.48,NEFT,43,True
2260,INV-02621,CUS-0451,2023-06-02,11600.21,RTGS,43,True
2261,INV-02622,CUS-0167,2023-10-08,696.35,ONLINE,28,True
2262,INV-02623,CUS-0101,2022-11-06,516.1,ONLINE,26,True
2263,INV-02624,CUS-0180,2022-05-07,2148.78,CHEQUE,28,True
2264,INV-02627,CUS-0162,2023-02-01,7081.13,NEFT,27,True
2265,INV-02628,CUS-0050,2023-03-24,31475.5,CHEQUE,44,True
2266,INV-02629,CUS-0160,2024-05-10,9037.39,RTGS,44,True
2267,INV-02630,CUS-0175,2024-01-21,5703.19,ONLINE,90,False
2268,INV-02631,CUS-0029,2023-11-16,10854.07,ONLINE,43,True
2269,INV-02632,CUS-0339,2022-06-26,33316.4,CHEQUE,44,True
2270,INV-02633,CUS-0078,2022-12-21,3788.49,ONLINE,40,True
2271,INV-02635,CUS-0018,2022-10-20,2260.97,NEFT,29,True
2272,INV-02636,CUS-0450,2023-11-20,36963.53,RTGS,57,True
2273,INV-02637,CUS-0029,2024-01-31,10049.24,RTGS,46,False
2274,INV-02638,CUS-0112,2023-05-27,2105.85,NEFT,58,True
2275,INV-02640,CUS-0046,2022-12-21,808.97,CHEQUE,33,False
2276,INV-02641,CUS-0175,2023-02-02,17470.63,RTGS,60,True
2277,INV-02642,CUS-0266,2024-02-22,20805.2,ONLINE,28,True
2278,INV-02643,CUS-0180,2023-04-19,4738.8,ONLINE,26,True
2279,INV-02645,CUS-0320,2023-05-21,348.4,ONLINE,55,True
2280,INV-02646,CUS-0399,2024-05-09,14138.57,RTGS,60,True
2281,INV-02647,CUS-0096,2022-08-03,55190.34,RTGS,40,False
2282,INV-02648,CUS-0078,2024-04-20,4925.43,RTGS,44,True
2283,INV-02649,CUS-0475,2024-03-01,8355.31,NEFT,44,True
2284,INV-02650,CUS-0324,2023-04-02,46944.57,ONLINE,65,False
2285,INV-02652,CUS-0410,2022-09-09,18617.24,CHEQUE,44,True
2286,INV-02653,CUS-0498,2023-05-25,1550.28,NEFT,59,True
2287,INV-02654,CUS-0223,2022-11-12,19926.28,ONLINE,66,False
2288,INV-02655,CUS-0248,2022-05-16,105295.59,ONLINE,28,True
2289,INV-02656,CUS-0183,2023-08-31,7003.12,RTGS,29,True
2290,INV-02658,CUS-0097,2024-04-22,16277.77,ONLINE,78,False
2291,INV-02659,CUS-0231,2024-03-17,6435.61,ONLINE,29,True
2292,INV-02660,CUS-0336,2023-12-03,3593.22,ONLINE,42,True
2293,INV-02661,CUS-0196,2022-08-19,1906.09,NEFT,69,False
2294,INV-02662,CUS-0372,2022-07-13,293.39,ONLINE,29,True
2295,INV-02664,CUS-0373,2024-01-09,16806.9,RTGS,64,False
2296,INV-02665,CUS-0028,2024-05-12,3207.86,CHEQUE,50,False
2297,INV-02666,CUS-0119,2022-06-12,845.87,CHEQUE,25,True
2298,INV-02667,CUS-0293,2023-08-20,704.29,NEFT,43,True
2299,INV-02668,CUS-0459,2024-04-18,1920.0,RTGS,25,True
2300,INV-02669,CUS-0009,2022-12-16,26592.63,NEFT,27,True
2301,INV-02670,CUS-0262,2022-07-23,213.07,NEFT,58,True
2302,INV-02671,CUS-0469,2023-12-27,2754.71,RTGS,42,True
2303,INV-02672,CUS-0223,2023-07-02,21557.85,NEFT,75,False
2304,INV-02673,CUS-0210,2022-07-26,17554.33,NEFT,55,True
2305,INV-02674,CUS-0288,2022-07-03,1641.97,RTGS,55,True
2306,INV-02675,CUS-0229,2022-08-15,12647.45,CHEQUE,30,True
2307,INV-02676,CUS-0131,2023-09-17,1500.85,RTGS,25,True
2308,INV-02677,CUS-0181,2022-09-08,9965.77,ONLINE,45,True
2309,INV-02678,CUS-0337,2023-07-16,108915.18,RTGS,56,True
2310,INV-02679,CUS-0384,2023-02-08,2768.78,RTGS,40,True
2311,INV-02680,CUS-0387,2022-08-22,17214.64,NEFT,26,True
2312,INV-02681,CUS-0329,2023-09-22,12000.11,ONLINE,58,True
2313,INV-02682,CUS-0020,2023-11-27,14414.49,ONLINE,87,False
2314,INV-02683,CUS-0216,2024-03-31,45168.63,NEFT,59,True
2315,INV-02684,CUS-0076,2022-09-10,21529.6,NEFT,55,True
2316,INV-02685,CUS-0346,2023-05-05,1064.13,RTGS,59,True
2317,INV-02686,CUS-0331,2023-07-31,1454.57,ONLINE,59,True
2318,INV-02687,CUS-0324,2023-08-16,81062.19,NEFT,40,True
2319,INV-02688,CUS-0143,2022-12-19,2925.95,NEFT,45,True
2320,INV-02689,CUS-0354,2023-08-28,3079.47,ONLINE,30,True
2321,INV-02690,CUS-0138,2022-05-23,7599.59,NEFT,44,True
2322,INV-02691,CUS-0044,2023-11-10,2147.95,RTGS,27,True
2323,INV-02692,CUS-0076,2023-07-05,4854.65,ONLINE,62,False
2324,INV-02693,CUS-0374,2022-09-25,44335.35,RTGS,58,True
2325,INV-02695,CUS-0132,2023-09-03,1360.64,CHEQUE,44,True
2326,INV-02696,CUS-0008,2022-11-18,18781.36,CHEQUE,60,True
2327,INV-02697,CUS-0165,2022-05-29,10042.84,RTGS,30,True
2328,INV-02698,CUS-0126,2024-01-15,375.14,RTGS,58,True
2329,INV-02699,CUS-0443,2023-10-31,1959.72,RTGS,73,False
2330,INV-02700,CUS-0187,2022-07-19,15083.05,NEFT,28,True
2331,INV-02701,CUS-0168,2024-05-02,6350.48,CHEQUE,56,True
2332,INV-02702,CUS-0326,2023-10-08,2869.31,RTGS,87,False
2333,INV-02703,CUS-0005,2022-07-20,5139.51,ONLINE,56,True
2334,INV-02704,CUS-0234,2022-06-05,12478.57,NEFT,30,True
2335,INV-02705,CUS-0142,2022-11-22,20805.99,CHEQUE,29,True
2336,INV-02706,CUS-0486,2023-10-31,3497.06,RTGS,42,True
2337,INV-02707,CUS-0046,2024-02-29,1130.36,NEFT,28,True
2338,INV-02708,CUS-0126,2023-10-19,2580.51,NEFT,57,True
2339,INV-02709,CUS-0203,2022-10-06,2189.34,ONLINE,59,True
2340,INV-02710,CUS-0385,2022-11-02,3960.21,NEFT,29,True
2341,INV-02711,CUS-0149,2023-09-06,8405.71,RTGS,41,True
2342,INV-02712,CUS-0364,2023-06-21,3298.67,CHEQUE,58,True
2343,INV-02713,CUS-0286,2023-08-02,9457.26,CHEQUE,44,True
2344,INV-02714,CUS-0037,2023-02-28,1617.2,CHEQUE,30,True
2345,INV-02715,CUS-0403,2023-03-16,16828.89,CHEQUE,58,False
2346,INV-02716,CUS-0120,2022-07-24,5244.96,ONLINE,43,True
2347,INV-02717,CUS-0429,2023-08-22,160902.07,ONLINE,28,True
2348,INV-02718,CUS-0082,2023-05-14,867.37,NEFT,44,True
2349,INV-02719,CUS-0225,2023-01-08,1447.69,NEFT,43,True
2350,INV-02720,CUS-0345,2023-08-29,16610.73,NEFT,56,True
2351,INV-02721,CUS-0013,2024-04-26,22755.21,NEFT,30,True
2352,INV-02722,CUS-0215,2022-10-26,1929.07,RTGS,28,True
2353,INV-02723,CUS-0216,2023-05-04,20367.4,CHEQUE,60,True
2354,INV-02724,CUS-0415,2023-12-04,36266.46,CHEQUE,29,True
2355,INV-02725,CUS-0360,2023-01-08,4509.58,NEFT,42,True
2356,INV-02726,CUS-0301,2023-05-18,66881.77,ONLINE,45,True
2357,INV-02727,CUS-0443,2023-09-08,466.51,CHEQUE,43,True
2358,INV-02728,CUS-0168,2023-07-06,2207.16,CHEQUE,56,True
2359,INV-02729,CUS-0114,2022-10-14,2108.16,RTGS,42,True
2360,INV-02730,CUS-0125,2023-09-01,299.48,CHEQUE,41,True
2361,INV-02731,CUS-0378,2022-06-01,37905.57,ONLINE,26,True
2362,INV-02732,CUS-0020,2023-12-08,874.97,NEFT,80,False
2363,INV-02733,CUS-0013,2022-12-19,18568.31,RTGS,26,True
2364,INV-02735,CUS-0491,2024-02-25,7200.69,ONLINE,42,True
2365,INV-02736,CUS-0231,2023-11-05,10319.55,NEFT,29,True
2366,INV-02737,CUS-0193,2023-01-05,586.92,NEFT,72,False
2367,INV-02738,CUS-0353,2023-08-26,5774.29,ONLINE,28,True
2368,INV-02739,CUS-0376,2023-01-31,2363.04,NEFT,43,True
2369,INV-02740,CUS-0174,2023-11-11,14763.38,NEFT,56,True
2370,INV-02742,CUS-0428,2023-05-13,2448.03,CHEQUE,43,True
2371,INV-02744,CUS-0380,2023-11-29,979.5,CHEQUE,45,True
2372,INV-02746,CUS-0023,2023-04-10,5880.98,NEFT,56,True
2373,INV-02747,CUS-0472,2023-10-14,708.61,ONLINE,26,True
2374,INV-02748,CUS-0315,2024-02-15,3150.11,ONLINE,56,True
2375,INV-02749,CUS-0284,2023-01-24,2596.31,ONLINE,49,False
2376,INV-02750,CUS-0346,2023-08-18,2121.59,CHEQUE,60,True
2377,INV-02751,CUS-0232,2022-08-25,598.44,RTGS,29,True
2378,INV-02752,CUS-0169,2022-08-24,239.41,ONLINE,25,True
2379,INV-02753,CUS-0164,2023-05-07,4874.06,ONLINE,30,True
2380,INV-02754,CUS-0437,2023-10-12,4039.77,RTGS,55,True
2381,INV-02755,CUS-0355,2024-01-03,456.84,NEFT,26,True
2382,INV-02756,CUS-0390,2023-12-10,406.2,CHEQUE,30,True
2383,INV-02757,CUS-0062,2024-04-07,615.04,CHEQUE,41,True
2384,INV-02758,CUS-0262,2023-09-21,3024.83,NEFT,56,True
2385,INV-02759,CUS-0087,2022-06-22,451.63,NEFT,27,True
2386,INV-02760,CUS-0138,2023-04-04,88752.15,CHEQUE,45,True
2387,INV-02761,CUS-0376,2022-06-12,1361.63,CHEQUE,44,True
2388,INV-02762,CUS-0298,2022-07-12,7905.6,CHEQUE,25,True
2389,INV-02763,CUS-0366,2023-03-30,1888.55,NEFT,30,True
2390,INV-02764,CUS-0277,2023-09-07,9119.62,CHEQUE,60,True
2391,INV-02765,CUS-0396,2023-07-13,2579.29,ONLINE,45,True
2392,INV-02766,CUS-0295,2023-06-29,20284.96,NEFT,43,True
2393,INV-02768,CUS-0092,2024-02-10,13758.73,ONLINE,26,True
2394,INV-02769,CUS-0264,2023-11-20,5298.8,CHEQUE,43,False
2395,INV-02770,CUS-0087,2023-12-25,1414.41,CHEQUE,28,True
2396,INV-02772,CUS-0364,2023-11-22,910.22,RTGS,60,True
2397,INV-02773,CUS-0254,2022-08-20,2560.17,ONLINE,40,True
2398,INV-02774,CUS-0438,2022-08-17,5230.02,RTGS,70,False
2399,INV-02775,CUS-0043,2022-11-11,15196.72,ONLINE,30,True
2400,INV-02776,CUS-0338,2024-01-23,6538.23,NEFT,59,True
2401,INV-02777,CUS-0433,2024-03-27,2524.21,NEFT,26,True
2402,INV-02778,CUS-0032,2024-04-19,18653.71,ONLINE,59,True
2403,INV-02779,CUS-0267,2022-06-26,2364.17,CHEQUE,43,True
2404,INV-02780,CUS-0330,2023-05-03,24347.31,CHEQUE,59,True
2405,INV-02781,CUS-0265,2024-02-19,6652.73,ONLINE,41,True
2406,INV-02782,CUS-0320,2023-11-19,3051.76,RTGS,58,True
2407,INV-02784,CUS-0055,2024-02-19,6963.82,CHEQUE,41,True
2408,INV-02785,CUS-0246,2024-04-01,8746.24,RTGS,30,True
2409,INV-02787,CUS-0075,2023-07-12,5829.08,NEFT,59,True
2410,INV-02788,CUS-0155,2023-10-09,5993.07,CHEQUE,59,True
2411,INV-02789,CUS-0149,2023-09-12,5390.57,NEFT,45,True
2412,INV-02791,CUS-0005,2022-11-25,2802.24,NEFT,57,True
2413,INV-02792,CUS-0348,2022-07-16,7995.93,RTGS,27,True
2414,INV-02793,CUS-0229,2023-07-03,2661.67,ONLINE,28,True
2415,INV-02795,CUS-0423,2024-02-13,589.29,NEFT,44,True
2416,INV-02796,CUS-0302,2023-06-26,1155.77,CHEQUE,45,False
2417,INV-02797,CUS-0019,2023-11-19,7650.84,RTGS,28,True
2418,INV-02798,CUS-0026,2024-04-28,2182.82,ONLINE,41,True
2419,INV-02799,CUS-0105,2023-02-02,2422.02,ONLINE,63,False
2420,INV-02800,CUS-0215,2024-01-21,12287.1,ONLINE,26,True
2421,INV-02801,CUS-0315,2024-05-11,1106.69,CHEQUE,55,True
2422,INV-02802,CUS-0450,2022-09-12,9426.48,NEFT,58,True
2423,INV-02803,CUS-0018,2023-05-16,5271.17,ONLINE,54,False
2424,INV-02805,CUS-0073,2023-07-16,41173.55,NEFT,32,False
2425,INV-02806,CUS-0004,2024-04-24,8084.2,ONLINE,42,True
2426,INV-02807,CUS-0355,2023-03-06,867.33,RTGS,28,True
2427,INV-02808,CUS-0099,2023-04-01,58928.91,CHEQUE,41,True
2428,INV-02809,CUS-0002,2023-06-01,2614.97,NEFT,42,True
2429,INV-02810,CUS-0192,2022-10-27,6258.33,CHEQUE,25,True
2430,INV-02811,CUS-0049,2023-07-05,87.62,NEFT,64,False
2431,INV-02812,CUS-0244,2024-03-04,5374.07,ONLINE,42,True
2432,INV-02813,CUS-0466,2022-12-23,2227.96,ONLINE,57,True
2433,INV-02814,CUS-0091,2023-08-23,1148.94,ONLINE,31,False
2434,INV-02816,CUS-0298,2023-06-18,4389.38,CHEQUE,30,True
2435,INV-02818,CUS-0030,2022-08-29,14372.64,ONLINE,29,True
2436,INV-02820,CUS-0082,2024-03-08,8351.5,ONLINE,43,True
2437,INV-02821,CUS-0301,2023-07-25,30740.21,NEFT,65,False
2438,INV-02822,CUS-0304,2022-07-07,208.71,RTGS,25,True
2439,INV-02823,CUS-0158,2023-07-08,415.95,ONLINE,29,True
2440,INV-02824,CUS-0333,2023-01-17,326.27,ONLINE,57,True
2441,INV-02825,CUS-0145,2022-08-13,12633.65,NEFT,58,True
2442,INV-02826,CUS-0166,2024-05-08,2217.82,NEFT,44,True
2443,INV-02827,CUS-0207,2022-09-13,1527.84,NEFT,56,True
2444,INV-02828,CUS-0042,2023-11-30,8897.77,ONLINE,56,True
2445,INV-02829,CUS-0462,2024-04-09,1132.07,RTGS,57,True
2446,INV-02830,CUS-0477,2024-03-13,31727.54,ONLINE,45,True
2447,INV-02831,CUS-0014,2023-07-26,2499.67,ONLINE,89,False
2448,INV-02832,CUS-0172,2022-10-24,26681.7,RTGS,40,True
2449,INV-02833,CUS-0319,2023-09-20,7437.93,NEFT,57,True
2450,INV-02835,CUS-0486,2023-01-25,6106.87,RTGS,44,True
2451,INV-02836,CUS-0383,2022-09-29,586.6,ONLINE,53,False
2452,INV-02837,CUS-0224,2023-09-22,1935.04,CHEQUE,25,True
2453,INV-02839,CUS-0414,2022-08-07,21715.24,CHEQUE,55,True
2454,INV-02840,CUS-0152,2023-11-20,1243.03,ONLINE,43,True
2455,INV-02841,CUS-0336,2022-12-05,220.39,ONLINE,40,True
2456,INV-02842,CUS-0229,2022-08-07,2452.59,NEFT,29,True
2457,INV-02843,CUS-0204,2022-08-14,3134.94,CHEQUE,44,True
2458,INV-02844,CUS-0322,2022-10-22,26470.48,ONLINE,65,False
2459,INV-02845,CUS-0143,2023-08-06,354.59,CHEQUE,42,True
2460,INV-02846,CUS-0418,2024-02-20,25450.87,RTGS,25,True
2461,INV-02847,CUS-0186,2022-05-30,4711.85,NEFT,41,True
2462,INV-02849,CUS-0217,2022-10-07,924.81,RTGS,60,True
2463,INV-02850,CUS-0443,2022-12-29,5487.77,NEFT,43,True
2464,INV-02851,CUS-0108,2022-10-11,6314.28,CHEQUE,44,True
2465,INV-02852,CUS-0249,2023-10-28,2995.28,CHEQUE,29,True
2466,INV-02853,CUS-0499,2023-04-05,1010.82,ONLINE,55,True
2467,INV-02854,CUS-0417,2024-01-28,3481.2,ONLINE,26,True
2468,INV-02855,CUS-0086,2023-03-20,15007.63,CHEQUE,59,True
2469,INV-02857,CUS-0249,2022-11-17,933.66,NEFT,26,True
2470,INV-02858,CUS-0054,2023-06-20,14668.38,NEFT,26,True
2471,INV-02859,CUS-0033,2023-03-28,6403.84,NEFT,25,True
2472,INV-02860,CUS-0311,2022-08-24,18169.59,ONLINE,57,True
2473,INV-02862,CUS-0417,2023-01-15,11962.09,ONLINE,28,True
2474,INV-02863,CUS-0480,2023-12-31,13244.76,ONLINE,27,True
2475,INV-02864,CUS-0112,2022-08-09,10240.89,RTGS,60,True
2476,INV-02865,CUS-0009,2022-05-19,44914.6,RTGS,29,True
2477,INV-02866,CUS-0163,2023-11-14,10646.87,NEFT,59,True
2478,INV-02868,CUS-0476,2024-05-19,14148.89,NEFT,59,True
2479,INV-02869,CUS-0177,2024-02-15,11996.2,RTGS,41,True
2480,INV-02870,CUS-0382,2023-03-03,13718.62,RTGS,60,True
2481,INV-02871,CUS-0115,2023-05-07,7562.8,ONLINE,60,True
2482,INV-02872,CUS-0281,2022-11-18,3676.96,NEFT,73,False
2483,INV-02873,CUS-0180,2022-05-22,2360.82,NEFT,25,True
2484,INV-02874,CUS-0380,2024-03-12,1278.23,CHEQUE,45,True
2485,INV-02875,CUS-0440,2022-08-03,921.62,RTGS,30,True
2486,INV-02876,CUS-0053,2023-01-07,2392.12,NEFT,70,False
2487,INV-02877,CUS-0172,2023-10-08,3833.53,ONLINE,45,True
2488,INV-02879,CUS-0072,2023-07-06,2499.38,NEFT,74,False
2489,INV-02880,CUS-0402,2024-02-25,610.35,ONLINE,25,True
2490,INV-02885,CUS-0384,2024-05-04,4991.94,ONLINE,45,True
2491,INV-02887,CUS-0033,2022-09-11,5345.84,ONLINE,29,True
2492,INV-02888,CUS-0412,2024-02-14,2816.21,ONLINE,30,True
2493,INV-02889,CUS-0372,2023-06-16,762.59,RTGS,26,True
2494,INV-02890,CUS-0492,2023-06-13,4340.14,RTGS,41,True
2495,INV-02891,CUS-0335,2023-06-19,21708.79,ONLINE,55,True
2496,INV-02892,CUS-0228,2022-07-21,100192.23,NEFT,60,True
2497,INV-02893,CUS-0255,2023-11-01,1689.03,CHEQUE,67,False
2498,INV-02894,CUS-0048,2023-04-06,22372.7,CHEQUE,56,True
2499,INV-02895,CUS-0386,2023-05-20,1792.18,NEFT,60,True
2500,INV-02896,CUS-0249,2024-02-24,1907.16,NEFT,29,True
2501,INV-02897,CUS-0222,2024-04-03,2944.46,RTGS,55,True
2502,INV-02898,CUS-0111,2024-04-24,671.26,CHEQUE,43,True
2503,INV-02899,CUS-0398,2022-09-13,90.74,CHEQUE,33,False
2504,INV-02900,CUS-0055,2023-10-13,3498.53,ONLINE,45,True
2505,INV-02901,CUS-0307,2022-11-14,1203.64,CHEQUE,60,True
2506,INV-02902,CUS-0376,2022-11-26,244.89,RTGS,44,True
2507,INV-02903,CUS-0233,2022-08-17,4122.14,ONLINE,26,True
2508,INV-02904,CUS-0371,2023-06-09,29288.41,CHEQUE,29,True
2509,INV-02905,CUS-0367,2023-07-08,11443.55,CHEQUE,30,True
2510,INV-02907,CUS-0483,2022-11-01,702.59,ONLINE,28,True
2511,INV-02908,CUS-0345,2022-09-05,14380.17,RTGS,60,True
2512,INV-02909,CUS-0409,2022-05-14,8269.69,CHEQUE,26,True
2513,INV-02910,CUS-0145,2023-11-10,13989.77,NEFT,60,True
2514,INV-02911,CUS-0223,2024-04-24,108638.25,CHEQUE,68,False
2515,INV-02913,CUS-0257,2022-06-17,1261.68,RTGS,29,True
2516,INV-02914,CUS-0161,2022-11-29,1356.5,NEFT,56,True
2517,INV-02915,CUS-0209,2024-03-21,418.67,CHEQUE,27,True
2518,INV-02916,CUS-0484,2023-05-17,361.99,ONLINE,29,True
2519,INV-02917,CUS-0297,2023-01-02,1967.31,ONLINE,41,True
2520,INV-02918,CUS-0038,2023-06-27,2610.77,NEFT,28,True
2521,INV-02919,CUS-0119,2023-08-23,2036.14,NEFT,30,True
2522,INV-02921,CUS-0139,2023-05-19,3408.02,RTGS,45,True
2523,INV-02922,CUS-0422,2022-10-13,15779.86,RTGS,73,False
2524,INV-02923,CUS-0060,2023-08-26,4440.41,ONLINE,30,True
2525,INV-02924,CUS-0288,2023-03-11,10028.74,ONLINE,55,True
2526,INV-02925,CUS-0327,2023-06-15,17197.04,CHEQUE,25,True
2527,INV-02926,CUS-0336,2024-02-18,5058.13,ONLINE,53,False
2528,INV-02927,CUS-0342,2024-02-24,1110.15,CHEQUE,56,True
2529,INV-02928,CUS-0089,2023-10-06,31241.04,NEFT,58,True
2530,INV-02929,CUS-0409,2022-07-25,6846.3,ONLINE,25,True
2531,INV-02930,CUS-0260,2023-10-26,6497.11,NEFT,43,True
2532,INV-02931,CUS-0201,2023-01-16,1446.56,CHEQUE,43,True
2533,INV-02932,CUS-0009,2022-11-06,15062.16,RTGS,52,False
2534,INV-02933,CUS-0223,2022-09-19,3674.75,ONLINE,58,True
2535,INV-02934,CUS-0384,2023-01-02,30667.65,ONLINE,44,True
2536,INV-02935,CUS-0342,2023-01-21,1492.0,NEFT,57,True
2537,INV-02936,CUS-0093,2023-01-06,6522.8,CHEQUE,60,False
2538,INV-02937,CUS-0120,2024-05-27,1769.39,RTGS,75,False
2539,INV-02938,CUS-0247,2023-08-13,7914.24,ONLINE,29,True
2540,INV-02939,CUS-0191,2022-08-05,18776.42,CHEQUE,48,False
2541,INV-02940,CUS-0185,2022-09-03,936.39,ONLINE,57,True
2542,INV-02941,CUS-0068,2023-04-09,3158.62,NEFT,41,True
2543,INV-02942,CUS-0305,2022-11-24,3512.41,RTGS,42,True
2544,INV-02943,CUS-0172,2022-08-24,11197.8,CHEQUE,45,True
2545,INV-02944,CUS-0171,2024-02-13,2227.93,NEFT,42,True
2546,INV-02945,CUS-0156,2023-05-23,2642.54,ONLINE,64,False
2547,INV-02946,CUS-0304,2023-05-08,1229.26,RTGS,27,True
2548,INV-02947,CUS-0389,2023-02-24,668.08,NEFT,28,True
2549,INV-02948,CUS-0355,2023-01-25,1889.8,ONLINE,36,False
2550,INV-02949,CUS-0098,2023-12-25,899.92,CHEQUE,28,True
2551,INV-02950,CUS-0037,2022-10-01,396.51,NEFT,33,False
2552,INV-02952,CUS-0161,2023-02-03,8218.11,ONLINE,62,False
2553,INV-02953,CUS-0087,2023-09-09,8260.59,CHEQUE,25,True
2554,INV-02954,CUS-0057,2022-09-29,178.51,CHEQUE,29,True
2555,INV-02955,CUS-0462,2023-09-14,639.29,ONLINE,56,True
2556,INV-02956,CUS-0037,2024-03-29,1967.41,RTGS,27,True
2557,INV-02958,CUS-0223,2023-01-12,24850.05,RTGS,79,False
2558,INV-02959,CUS-0417,2023-05-05,39327.2,ONLINE,30,True
2559,INV-02960,CUS-0040,2022-06-19,3908.24,NEFT,40,True
2560,INV-02961,CUS-0206,2023-10-17,8466.51,CHEQUE,41,True
2561,INV-02962,CUS-0371,2024-01-28,36331.35,NEFT,30,True
2562,INV-02963,CUS-0262,2024-05-23,1870.81,NEFT,55,True
2563,INV-02964,CUS-0287,2023-03-27,6696.03,CHEQUE,55,True
2564,INV-02965,CUS-0197,2022-05-26,21075.81,CHEQUE,50,False
2565,INV-02966,CUS-0078,2023-03-11,2270.44,RTGS,44,True
2566,INV-02967,CUS-0371,2024-01-15,10596.8,NEFT,27,True
2567,INV-02968,CUS-0079,2023-06-11,669.99,ONLINE,27,True
2568,INV-02969,CUS-0253,2024-03-23,1802.99,ONLINE,41,True
2569,INV-02970,CUS-0233,2023-04-15,2223.13,RTGS,27,True
2570,INV-02972,CUS-0453,2023-06-23,1494.33,CHEQUE,29,True
2571,INV-02973,CUS-0217,2022-09-01,405.38,NEFT,58,True
2572,INV-02974,CUS-0465,2022-08-09,16277.69,CHEQUE,57,True
2573,INV-02975,CUS-0330,2023-06-28,7912.72,NEFT,59,True
2574,INV-02976,CUS-0206,2024-04-13,1626.96,CHEQUE,44,True
2575,INV-02977,CUS-0295,2023-06-05,5124.86,NEFT,42,True
2576,INV-02978,CUS-0489,2022-11-06,1935.49,RTGS,58,True
2577,INV-02979,CUS-0083,2023-02-15,40871.38,RTGS,49,False
2578,INV-02980,CUS-0029,2024-05-01,8606.75,NEFT,45,True
2579,INV-02981,CUS-0376,2023-05-07,2768.46,CHEQUE,40,True
2580,INV-02982,CUS-0322,2022-07-02,2969.33,RTGS,40,True
2581,INV-02983,CUS-0103,2023-03-13,7971.14,ONLINE,45,True
2582,INV-02984,CUS-0412,2023-04-03,5880.53,CHEQUE,29,True
2583,INV-02986,CUS-0404,2023-12-04,3079.32,RTGS,56,True
2584,INV-02987,CUS-0391,2023-06-30,2086.06,RTGS,41,True
2585,INV-02988,CUS-0265,2023-06-29,12469.53,RTGS,44,True
2586,INV-02989,CUS-0279,2023-04-26,3091.86,CHEQUE,40,True
2587,INV-02990,CUS-0111,2024-02-01,5233.94,ONLINE,44,True
2588,INV-02992,CUS-0107,2022-09-17,1411.0,CHEQUE,42,True
2589,INV-02993,CUS-0414,2022-06-04,7124.17,RTGS,59,True
2590,INV-02994,CUS-0308,2023-02-12,20538.73,NEFT,44,True
2591,INV-02995,CUS-0141,2024-02-02,11996.99,NEFT,56,True
2592,INV-02996,CUS-0120,2023-03-31,1729.26,NEFT,41,True
2593,INV-02997,CUS-0328,2024-02-13,4715.91,CHEQUE,41,True
2594,INV-02998,CUS-0078,2024-02-29,9811.72,ONLINE,41,True
2595,INV-02999,CUS-0499,2023-06-01,547.18,ONLINE,57,True
2596,INV-03000,CUS-0111,2023-11-11,1835.97,RTGS,47,False
2597,INV-03001,CUS-0404,2022-12-19,4438.99,ONLINE,55,True
2598,INV-03002,CUS-0185,2024-03-25,5885.83,CHEQUE,65,False
2599,INV-03003,CUS-0282,2023-04-20,5821.74,RTGS,58,True
2600,INV-03004,CUS-0175,2023-11-29,1345.69,NEFT,57,True
