invoice_id,customer_id,invoice_date,due_date,payment_date,invoice_amount,paid_amount,outstanding_amount,days_overdue,aging_bucket,invoice_status,product_category,region
INV-03084,CUS-0477,2023-03-26,2023-05-10,2023-05-08,10163.19,10163.19,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-03085,CUS-0112,2023-12-09,2024-02-07,2024-02-06,1794.91,1794.91,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-03086,CUS-0248,2022-06-08,2022-07-08,2022-07-28,13446.45,13446.45,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-03087,CUS-0035,2023-08-15,2023-09-29,2023-10-15,7686.5,7686.5,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-03088,CUS-0369,2024-01-25,2024-03-10,2024-03-07,19213.18,19213.18,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-03089,CUS-0405,2022-12-11,2023-01-10,,10409.21,0.0,10409.21,446,90+,OVERDUE,MAINTENANCE,WEST
INV-03090,CUS-0226,2024-02-12,2024-03-13,2024-03-13,8465.35,8465.35,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-03091,CUS-0092,2022-10-15,2022-11-14,2022-11-11,483.03,483.03,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-03092,CUS-0304,2022-12-17,2023-01-16,2023-01-16,5814.33,5814.33,0.0,0,PAID,PAID,HARDWARE,WEST
INV-03093,CUS-0387,2023-12-11,2024-01-10,2024-01-10,45022.21,45022.21,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-03094,CUS-0160,2022-10-29,2022-12-13,2022-12-10,2167.24,2167.24,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-03095,CUS-0304,2024-02-10,2024-03-11,2024-03-08,1141.06,1141.06,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-03096,CUS-0108,2023-02-13,2023-03-30,2023-04-04,2895.43,2895.43,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-03097,CUS-0203,2023-05-26,2023-07-25,,1122.21,0.0,1122.21,250,90+,OVERDUE,SOFTWARE,SOUTH
INV-03098,CUS-0436,2022-06-28,2022-07-28,,2659.77,0.0,2659.77,612,90+,OVERDUE,HARDWARE,NORTH
INV-03099,CUS-0048,2022-07-01,2022-08-30,2022-08-28,12336.72,12336.72,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-03100,CUS-0421,2022-09-11,2022-11-10,2022-12-02,5710.04,5710.04,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-03101,CUS-0241,2023-07-18,2023-09-16,2023-09-14,1764.76,1764.76,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-03102,CUS-0062,2022-07-24,2022-09-07,2022-09-03,169.11,169.11,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-03103,CUS-0116,2022-11-16,2022-12-16,2022-12-13,541.95,541.95,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-03104,CUS-0223,2023-03-11,2023-05-10,2023-05-05,53768.72,53768.72,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-03105,CUS-0236,2023-09-01,2023-10-31,2023-10-28,12539.53,12539.53,0.0,0,PAID,PAID,SERVICES,NORTH
INV-03106,CUS-0177,2024-01-20,2024-03-05,2024-02-29,3648.96,3648.96,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-03107,CUS-0472,2024-03-19,2024-04-18,2024-04-13,464.23,464.23,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-03108,CUS-0460,2023-05-19,2023-07-03,2023-07-06,29846.06,29846.06,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-03109,CUS-0158,2024-02-07,2024-03-08,2024-03-08,3663.84,3663.84,0.0,0,PAID,PAID,SERVICES,WEST
INV-03110,CUS-0046,2023-06-19,2023-07-19,2023-07-14,375.44,375.44,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-03111,CUS-0155,2023-06-28,2023-08-27,2023-08-22,2248.03,2248.03,0.0,0,PAID,PAID,SERVICES,WEST
INV-03112,CUS-0271,2022-04-04,2022-05-04,2022-05-02,1234.08,1234.08,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-03113,CUS-0336,2023-01-24,2023-03-10,2023-03-07,1201.12,1201.12,0.0,0,PAID,PAID,SERVICES,NORTH
INV-03114,CUS-0099,2024-02-10,2024-03-26,,944.55,630.32,314.23,5,CURRENT,PARTIAL,SERVICES,EAST
INV-03115,CUS-0370,2024-01-15,2024-02-29,2024-02-29,14868.64,14868.64,0.0,0,PAID,PAID,HARDWARE,WEST
INV-03116,CUS-0485,2023-08-23,2023-10-22,2023-11-06,1871.98,1871.98,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-03117,CUS-0392,2022-04-16,2022-06-15,2022-06-15,15995.96,15995.96,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-03118,CUS-0193,2023-10-12,2023-11-26,2023-11-25,365.48,365.48,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-03119,CUS-0134,2024-02-03,2024-04-03,2024-03-29,404.04,404.04,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-03120,CUS-0323,2023-06-13,2023-07-13,2023-07-12,2736.35,2736.35,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-03121,CUS-0285,2024-01-26,2024-03-11,2024-03-07,3578.26,3578.26,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-03122,CUS-0325,2023-09-23,2023-10-23,2023-10-19,3042.94,3042.94,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-03123,CUS-0272,2023-06-24,2023-08-08,2023-08-05,1600.1,1600.1,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-03124,CUS-0265,2024-01-21,2024-03-06,2024-03-05,26708.61,26708.61,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-03125,CUS-0147,2023-06-20,2023-08-19,2023-08-19,563.85,563.85,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-03126,CUS-0474,2023-05-06,2023-07-05,2023-07-02,22020.96,22020.96,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-03127,CUS-0172,2022-07-18,2022-09-01,2022-09-23,10631.93,10631.93,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-03128,CUS-0007,2023-04-10,2023-05-25,2023-06-15,468.62,468.62,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-03129,CUS-0040,2022-12-05,2023-01-19,2023-01-15,14648.03,14648.03,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-03130,CUS-0232,2023-08-29,2023-09-28,2023-09-28,3689.65,3689.65,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-03131,CUS-0125,2022-09-02,2022-10-17,2022-10-17,3558.03,3558.03,0.0,0,PAID,PAID,SERVICES,WEST
INV-03132,CUS-0039,2023-03-15,2023-04-29,2023-04-27,518.89,518.89,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-03133,CUS-0105,2022-07-28,2022-09-11,2022-09-11,470.4,470.4,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-03134,CUS-0127,2024-01-12,2024-02-26,,1067.51,0.0,1067.51,34,31-60,OVERDUE,MAINTENANCE,WEST
INV-03135,CUS-0272,2023-07-28,2023-09-11,2023-09-07,613.3,613.3,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-03136,CUS-0401,2023-07-22,2023-09-05,2023-09-02,10517.77,10517.77,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-03137,CUS-0313,2022-08-26,2022-10-25,2022-10-24,4719.8,4719.8,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-03138,CUS-0492,2023-06-05,2023-07-20,2023-07-20,5166.37,5166.37,0.0,0,PAID,PAID,SERVICES,EAST
INV-03139,CUS-0323,2024-02-08,2024-03-09,2024-03-08,927.57,927.57,0.0,0,PAID,PAID,SERVICES,EAST
INV-03140,CUS-0021,2023-06-04,2023-07-04,2023-07-04,1978.55,1978.55,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-03141,CUS-0012,2022-10-16,2022-11-30,2022-11-27,33365.43,33365.43,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-03142,CUS-0060,2023-08-13,2023-09-12,2023-10-01,3345.89,3345.89,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-03143,CUS-0232,2023-06-20,2023-07-20,2023-07-19,763.72,763.72,0.0,0,PAID,PAID,HARDWARE,EAST
INV-03144,CUS-0386,2023-01-22,2023-03-23,2023-03-22,1496.32,1496.32,0.0,0,PAID,PAID,SERVICES,EAST
INV-03145,CUS-0137,2023-11-03,2024-01-02,2024-01-01,5556.83,5556.83,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-03146,CUS-0055,2023-11-10,2023-12-25,2023-12-24,852.7,852.7,0.0,0,PAID,PAID,HARDWARE,EAST
INV-03147,CUS-0309,2022-08-25,2022-10-24,2022-11-13,7247.84,7247.84,0.0,0,PAID,PAID,SERVICES,WEST
INV-03148,CUS-0143,2022-11-05,2022-12-20,,667.2,0.0,667.2,467,90+,OVERDUE,MAINTENANCE,WEST
INV-03149,CUS-0118,2022-11-25,2023-01-09,2023-01-07,2165.2,2165.2,0.0,0,PAID,PAID,SERVICES,EAST
INV-03150,CUS-0106,2023-03-10,2023-05-09,2023-05-07,1048.58,1048.58,0.0,0,PAID,PAID,HARDWARE,EAST
INV-03151,CUS-0387,2024-03-13,2024-04-12,2024-04-08,55956.93,55956.93,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-03152,CUS-0231,2022-04-27,2022-05-27,2022-05-24,5197.48,5197.48,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-03153,CUS-0320,2023-06-25,2023-08-24,2023-09-02,6034.42,6034.42,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-03154,CUS-0206,2023-08-07,2023-09-21,2023-09-17,14583.31,14583.31,0.0,0,PAID,PAID,SERVICES,WEST
INV-03155,CUS-0304,2023-10-30,2023-11-29,2023-11-26,367.94,367.94,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-03156,CUS-0164,2023-08-17,2023-09-16,2023-09-16,586.66,586.66,0.0,0,PAID,PAID,HARDWARE,WEST
INV-03157,CUS-0219,2023-01-22,2023-03-23,2023-03-22,483.74,483.74,0.0,0,PAID,PAID,HARDWARE,WEST
INV-03158,CUS-0277,2023-12-26,2024-02-24,2024-02-22,2385.56,2385.56,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-03159,CUS-0433,2024-03-25,2024-04-24,2024-05-20,1911.14,1911.14,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-03160,CUS-0111,2023-12-22,2024-02-05,2024-02-01,1882.74,1882.74,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-03161,CUS-0016,2022-05-02,2022-07-01,2022-07-01,804.63,804.63,0.0,0,PAID,PAID,SERVICES,EAST
INV-03162,CUS-0075,2023-06-07,2023-08-06,2023-08-03,1108.67,1108.67,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-03163,CUS-0330,2024-03-06,2024-05-05,2024-06-01,4218.78,4218.78,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-03164,CUS-0441,2023-09-12,2023-10-12,2023-10-12,1352.53,1352.53,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-03165,CUS-0488,2023-11-04,2024-01-03,2024-01-31,1559.79,1559.79,0.0,0,PAID,PAID,SERVICES,WEST
INV-03166,CUS-0471,2023-11-20,2024-01-04,2024-01-02,6091.21,6091.21,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-03167,CUS-0022,2022-07-26,2022-09-24,,19872.5,6588.78,13283.72,554,90+,PARTIAL,SOFTWARE,NORTH
INV-03168,CUS-0285,2023-08-30,2023-10-14,2023-10-12,928.91,928.91,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-03169,CUS-0299,2023-05-12,2023-07-11,,1334.21,611.89,722.32,264,90+,PARTIAL,SOFTWARE,NORTH
INV-03170,CUS-0394,2022-12-24,2023-02-07,2023-02-03,2719.41,2719.41,0.0,0,PAID,PAID,SERVICES,NORTH
INV-03171,CUS-0100,2023-02-10,2023-03-12,2023-03-11,593.71,593.71,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-03172,CUS-0255,2023-12-05,2024-01-19,,1882.4,0.0,1882.4,72,61-90,OVERDUE,SOFTWARE,NORTH
INV-03173,CUS-0350,2023-06-04,2023-08-03,,7058.27,0.0,7058.27,241,90+,OVERDUE,SOFTWARE,EAST
INV-03174,CUS-0346,2023-05-02,2023-07-01,2023-06-30,1782.52,1782.52,0.0,0,PAID,PAID,SERVICES,WEST
INV-03175,CUS-0068,2022-08-11,2022-09-25,2022-09-25,958.16,958.16,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-03176,CUS-0457,2023-06-13,2023-08-12,2023-08-09,3860.76,3860.76,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-03177,CUS-0071,2023-11-22,2024-01-06,2024-02-04,232336.63,232336.63,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-03178,CUS-0461,2022-09-04,2022-11-03,2022-10-30,119.92,119.92,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-03179,CUS-0076,2024-02-22,2024-04-22,2024-04-19,4793.19,4793.19,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-03180,CUS-0395,2023-08-31,2023-10-15,2023-10-22,2209.51,2209.51,0.0,0,PAID,PAID,HARDWARE,EAST
INV-03181,CUS-0460,2022-10-07,2022-11-21,2022-11-21,18579.96,18579.96,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-03182,CUS-0305,2023-12-24,2024-02-07,,441.53,0.0,441.53,53,31-60,OVERDUE,SOFTWARE,SOUTH
INV-03183,CUS-0305,2022-07-24,2022-09-07,,11811.27,6422.98,5388.29,571,90+,PARTIAL,SERVICES,WEST
INV-03184,CUS-0339,2022-12-24,2023-02-07,2023-02-06,11065.49,11065.49,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-03185,CUS-0090,2023-01-21,2023-03-07,2023-03-06,8419.51,8419.51,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-03186,CUS-0130,2022-05-17,2022-07-16,2022-07-15,1466.04,1466.04,0.0,0,PAID,PAID,SERVICES,WEST
INV-03187,CUS-0388,2023-07-08,2023-08-07,2023-08-07,14040.96,14040.96,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-03188,CUS-0382,2022-07-27,2022-09-25,2022-09-22,6508.3,6508.3,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-03189,CUS-0474,2023-03-04,2023-05-03,2023-05-03,2285.39,2285.39,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-03190,CUS-0055,2023-08-11,2023-09-25,2023-09-26,1134.44,1134.44,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-03191,CUS-0197,2022-09-15,2022-10-15,2022-10-11,5804.68,5804.68,0.0,0,PAID,PAID,SERVICES,EAST
INV-03192,CUS-0425,2023-05-29,2023-06-28,2023-06-30,4856.25,4856.25,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-03193,CUS-0215,2022-11-24,2022-12-24,2022-12-24,1452.26,1452.26,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-03194,CUS-0204,2023-11-14,2023-12-29,,1002.69,369.24,633.45,93,90+,PARTIAL,HARDWARE,SOUTH
INV-03195,CUS-0381,2022-12-20,2023-01-19,2023-01-18,1270.97,1270.97,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-03196,CUS-0314,2022-04-08,2022-06-07,2022-07-03,3939.72,3939.72,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-03197,CUS-0153,2024-03-06,2024-05-05,2024-05-04,1078.61,1078.61,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-03198,CUS-0450,2022-07-20,2022-09-18,2022-09-20,4725.98,4725.98,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-03199,CUS-0140,2023-02-05,2023-03-07,2023-03-03,3833.26,3833.26,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-03200,CUS-0410,2022-05-24,2022-07-08,2022-07-03,4223.08,4223.08,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-03201,CUS-0448,2022-04-02,2022-06-01,2022-05-28,2256.86,2256.86,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-03202,CUS-0047,2022-04-09,2022-06-08,2022-06-03,3113.92,3113.92,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-03203,CUS-0099,2022-07-08,2022-08-22,,40243.26,19625.2,20618.06,587,90+,PARTIAL,SOFTWARE,EAST
INV-03204,CUS-0060,2022-10-14,2022-11-13,2022-11-13,6024.77,6024.77,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-03205,CUS-0135,2024-03-26,2024-04-25,2024-04-21,2720.59,2720.59,0.0,0,PAID,PAID,SERVICES,WEST
INV-03206,CUS-0493,2023-12-07,2024-01-06,2024-01-04,879.74,879.74,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-03207,CUS-0493,2024-01-05,2024-02-04,2024-01-30,54.87,54.87,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-03208,CUS-0103,2022-06-25,2022-08-09,2022-08-13,3538.83,3538.83,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-03209,CUS-0390,2023-05-03,2023-06-02,,162.51,56.5,106.01,303,90+,PARTIAL,MAINTENANCE,NORTH
INV-03210,CUS-0092,2022-06-18,2022-07-18,2022-07-16,1118.0,1118.0,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-03211,CUS-0275,2022-07-29,2022-09-12,2022-09-12,15633.78,15633.78,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-03212,CUS-0453,2022-08-03,2022-09-02,2022-09-01,3269.09,3269.09,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-03213,CUS-0488,2022-07-07,2022-09-05,2022-09-01,1261.68,1261.68,0.0,0,PAID,PAID,SERVICES,EAST
INV-03214,CUS-0248,2023-03-24,2023-04-23,2023-04-18,61391.83,61391.83,0.0,0,PAID,PAID,HARDWARE,WEST
INV-03215,CUS-0067,2023-07-06,2023-09-04,2023-09-03,27848.8,27848.8,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-03216,CUS-0234,2024-03-27,2024-04-26,2024-04-22,8175.33,8175.33,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-03217,CUS-0061,2022-08-26,2022-10-25,2022-10-23,236.65,236.65,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-03218,CUS-0151,2022-07-15,2022-08-14,2022-08-11,8639.68,8639.68,0.0,0,PAID,PAID,SERVICES,EAST
INV-03219,CUS-0368,2022-12-14,2023-01-28,2023-01-27,1416.69,1416.69,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-03220,CUS-0169,2023-11-26,2023-12-26,2023-12-24,725.57,725.57,0.0,0,PAID,PAID,SERVICES,EAST
INV-03221,CUS-0073,2023-12-15,2024-01-14,2024-02-10,5664.6,5664.6,0.0,0,PAID,PAID,HARDWARE,EAST
INV-03222,CUS-0068,2023-01-30,2023-03-16,2023-03-12,1312.96,1312.96,0.0,0,PAID,PAID,SERVICES,NORTH
INV-03223,CUS-0326,2024-01-07,2024-03-07,2024-03-06,2256.32,2256.32,0.0,0,PAID,PAID,HARDWARE,EAST
INV-03224,CUS-0323,2022-10-28,2022-11-27,2022-11-22,3510.98,3510.98,0.0,0,PAID,PAID,SERVICES,NORTH
INV-03225,CUS-0031,2023-10-01,2023-11-30,2023-11-25,15743.97,15743.97,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-03226,CUS-0262,2022-11-26,2023-01-25,2023-01-24,1367.71,1367.71,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-03227,CUS-0297,2022-12-06,2023-01-20,2023-01-16,281.12,281.12,0.0,0,PAID,PAID,SERVICES,WEST
INV-03228,CUS-0051,2023-07-15,2023-08-29,2023-08-26,1405.86,1405.86,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-03229,CUS-0287,2023-04-10,2023-06-09,2023-06-08,2029.67,2029.67,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-03230,CUS-0476,2023-08-03,2023-10-02,2023-09-29,37581.68,37581.68,0.0,0,PAID,PAID,SERVICES,NORTH
INV-03231,CUS-0159,2023-08-04,2023-09-03,2023-09-02,813.6,813.6,0.0,0,PAID,PAID,HARDWARE,EAST
INV-03232,CUS-0314,2022-06-27,2022-08-26,2022-08-24,1598.15,1598.15,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-03233,CUS-0457,2022-04-27,2022-06-26,2022-07-26,513.89,513.89,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-03234,CUS-0205,2023-08-13,2023-09-27,2023-09-25,397.39,397.39,0.0,0,PAID,PAID,SERVICES,WEST
INV-03235,CUS-0130,2023-12-28,2024-02-26,2024-02-23,138.71,138.71,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-03236,CUS-0451,2023-10-23,2023-12-07,,10763.23,6340.49,4422.74,115,90+,PARTIAL,SOFTWARE,NORTH
INV-03237,CUS-0202,2022-06-28,2022-08-12,2022-08-12,2836.67,2836.67,0.0,0,PAID,PAID,SERVICES,EAST
INV-03238,CUS-0169,2022-07-16,2022-08-15,2022-08-11,1166.68,1166.68,0.0,0,PAID,PAID,SERVICES,NORTH
INV-03239,CUS-0297,2024-03-17,2024-05-01,2024-05-01,3394.61,3394.61,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-03240,CUS-0395,2023-06-19,2023-08-03,2023-08-21,3280.31,3280.31,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-03241,CUS-0492,2023-02-23,2023-04-09,2023-04-09,2300.21,2300.21,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-03242,CUS-0399,2024-02-02,2024-04-02,,3907.02,0.0,3907.02,0,CURRENT,OVERDUE,SOFTWARE,NORTH
INV-03243,CUS-0128,2022-06-26,2022-08-25,2022-08-23,5035.2,5035.2,0.0,0,PAID,PAID,HARDWARE,EAST
INV-03244,CUS-0236,2024-01-03,2024-03-03,2024-03-21,18282.14,18282.14,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-03245,CUS-0303,2024-02-27,2024-03-28,2024-03-29,3200.23,3200.23,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-03246,CUS-0320,2023-12-21,2024-02-19,2024-02-15,1750.81,1750.81,0.0,0,PAID,PAID,HARDWARE,WEST
INV-03247,CUS-0188,2023-12-25,2024-02-08,,119.87,0.0,119.87,52,31-60,OVERDUE,SOFTWARE,NORTH
INV-03248,CUS-0161,2023-01-31,2023-04-01,2023-03-29,5997.53,5997.53,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-03249,CUS-0153,2023-11-17,2024-01-16,2024-01-13,1685.52,1685.52,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-03250,CUS-0323,2022-09-07,2022-10-07,2022-10-04,9203.27,9203.27,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-03251,CUS-0220,2023-03-19,2023-04-18,2023-04-13,10688.54,10688.54,0.0,0,PAID,PAID,HARDWARE,WEST
INV-03252,CUS-0059,2023-09-22,2023-10-22,2023-10-17,6603.87,6603.87,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-03253,CUS-0246,2023-06-21,2023-07-21,,33701.77,15989.72,17712.05,254,90+,PARTIAL,SOFTWARE,SOUTH
INV-03254,CUS-0129,2024-02-22,2024-03-23,2024-03-22,7059.16,7059.16,0.0,0,PAID,PAID,HARDWARE,EAST
INV-03255,CUS-0157,2024-02-29,2024-03-30,2024-03-29,2659.49,2659.49,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-03256,CUS-0036,2023-11-07,2023-12-07,2023-12-04,1697.74,1697.74,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-03257,CUS-0449,2022-10-07,2022-11-06,2022-11-21,3865.75,3865.75,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-03258,CUS-0479,2022-11-12,2022-12-27,2022-12-23,65575.36,65575.36,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-03259,CUS-0371,2023-06-14,2023-07-14,2023-07-10,30115.07,30115.07,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-03260,CUS-0437,2023-07-02,2023-08-31,2023-09-14,24045.52,24045.52,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-03261,CUS-0484,2023-02-19,2023-03-21,2023-03-21,3162.03,3162.03,0.0,0,PAID,PAID,HARDWARE,EAST
INV-03262,CUS-0301,2022-09-03,2022-10-18,2022-11-05,6754.24,6754.24,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-03263,CUS-0022,2022-04-16,2022-06-15,2022-06-15,2574.97,2574.97,0.0,0,PAID,PAID,HARDWARE,EAST
INV-03264,CUS-0007,2022-09-11,2022-10-26,2022-10-25,2628.91,2628.91,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-03265,CUS-0192,2023-10-15,2023-11-14,2023-11-14,5964.21,5964.21,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-03266,CUS-0008,2023-08-30,2023-10-29,,6188.68,3381.36,2807.32,154,90+,PARTIAL,HARDWARE,NORTH
INV-03267,CUS-0134,2024-02-13,2024-04-13,2024-04-09,1435.31,1435.31,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-03268,CUS-0378,2023-07-06,2023-08-05,2023-09-04,21774.8,21774.8,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-03269,CUS-0409,2023-05-21,2023-06-20,,65266.48,45502.31,19764.17,285,90+,PARTIAL,SOFTWARE,WEST
INV-03270,CUS-0443,2023-12-22,2024-02-05,2024-02-04,1847.52,1847.52,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-03271,CUS-0326,2023-09-13,2023-11-12,,1858.17,619.37,1238.8,140,90+,PARTIAL,SERVICES,NORTH
INV-03272,CUS-0339,2022-07-28,2022-09-11,2022-09-29,6321.96,6321.96,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-03273,CUS-0092,2023-11-10,2023-12-10,2023-12-09,3469.25,3469.25,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-03274,CUS-0176,2023-04-23,2023-06-07,2023-06-07,2903.8,2903.8,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-03275,CUS-0075,2023-09-14,2023-11-13,2023-11-12,4917.44,4917.44,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-03276,CUS-0191,2022-12-27,2023-01-26,2023-01-25,32076.95,32076.95,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-03277,CUS-0150,2023-03-21,2023-05-05,2023-04-30,1788.1,1788.1,0.0,0,PAID,PAID,HARDWARE,WEST
INV-03278,CUS-0275,2022-07-08,2022-08-22,2022-08-22,6933.58,6933.58,0.0,0,PAID,PAID,HARDWARE,WEST
INV-03279,CUS-0320,2023-04-07,2023-06-06,2023-06-05,1066.77,1066.77,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-03280,CUS-0320,2022-07-20,2022-09-18,2022-09-18,1371.4,1371.4,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-03281,CUS-0454,2022-07-07,2022-08-21,,21149.74,0.0,21149.74,588,90+,OVERDUE,HARDWARE,WEST
INV-03282,CUS-0243,2022-08-04,2022-09-18,,7365.88,0.0,7365.88,560,90+,OVERDUE,HARDWARE,EAST
INV-03283,CUS-0420,2022-11-02,2022-12-17,,12736.35,5955.51,6780.84,470,90+,PARTIAL,SOFTWARE,EAST
